Date,High,Low,Open,Close,Volume,Adj Close
11-03-2005,278,275,277.1538391,275.5384521,1712841,169.2797699
14-03-2005,278.615387,275.2307739,275.384613,278.615387,2251483,171.1701508
15-03-2005,280.615387,276.9230652,279.0769348,276.9230652,2259894,170.1304474
16-03-2005,277.8461609,272.9230652,275.4615479,273.9230652,2299869,168.287323
17-03-2005,274.6923218,271.3076782,274.2307739,272.0769348,1914952,167.1531372
18-03-2005,276,271.384613,272.384613,276,5559892,169.5633392
21-03-2005,277.8461609,272.9230652,274.8461609,277,2218606,170.1777802
22-03-2005,278.384613,272.4615479,276.9230652,273.0769348,2362477,167.7675629
23-03-2005,275.5384521,272.1538391,273.0769348,273.0769348,2919085,167.7675629
24-03-2005,277.6923218,274.6923218,275.615387,274.8461609,2338024,168.8544922
28-03-2005,278.384613,275.9230652,276.1538391,276.6923218,1841489,169.9887085
29-03-2005,276.6923218,272.5384521,275.5384521,273.3076782,2359968,167.909317
30-03-2005,278.615387,273.7692261,273.8461609,278.4615479,2487927,171.0756989
31-03-2005,278.0769348,276.615387,277.6923218,277.384613,2229396,170.4139557
01-04-2005,278.615387,272.6923218,278.3076782,272.8461609,2693444,167.6257629
04-04-2005,273.3076782,269.384613,273.2307739,271.0769348,2675985,166.5388641
05-04-2005,273.0769348,270.5384521,270.9230652,273.0769348,2070445,167.7675629
06-04-2005,274.8461609,272.615387,273.6923218,273.0769348,1811446,167.7675629
07-04-2005,275.7692261,273.1538391,273.6923218,275.2307739,1869543,169.0908051
08-04-2005,276.615387,274.384613,274.615387,274.9230652,2233439,168.9017029
11-04-2005,276.4615479,274.7692261,275.0769348,275.5384521,1502540,169.2797699
12-04-2005,279.2307739,272.7692261,274.384613,277.615387,2530281,170.5558014
13-04-2005,278.615387,273.384613,277.3076782,274.1538391,2639572,168.4290924
14-04-2005,278.3076782,272.3076782,274.8461609,273.0769348,3264482,167.7675629
15-04-2005,280.6923218,275,275.5384521,275,5438498,168.9490356
18-04-2005,279.8461609,275,275,276.9230652,3567408,170.1304474
19-04-2005,279.384613,276.1538391,278.8461609,276.9230652,2630446,170.1304474
20-04-2005,277,271.9230652,275.7692261,273.2307739,3075683,167.8620453
21-04-2005,277.9230652,274,275.384613,277.8461609,2494778,170.697464
22-04-2005,279.3076782,274.4615479,276.9230652,277.6923218,2577380,170.6030731
25-04-2005,280.5384521,278.0769348,279.615387,279.8461609,2166567,171.9263153
26-04-2005,281.5384521,278.1538391,280,278.3076782,2332941,170.9811249
27-04-2005,280.6923218,276.4615479,277.3076782,280,2297542,172.0207977
28-04-2005,280.3076782,274,277.5384521,274.384613,2847741,168.5709839
29-04-2005,278.615387,273.9230652,275.5384521,278.4615479,3043027,171.0756989
02-05-2005,279.5384521,277.3076782,277.5384521,278.8461609,1788839,171.3118134
03-05-2005,278.0769348,275.1538391,277.6923218,277.6923218,3427086,170.6030731
04-05-2005,279,276,277.7692261,278.4615479,2349477,171.0756989
05-05-2005,278.6923218,274.8461609,278.0769348,275.7692261,1940185,169.4215546
06-05-2005,277.3076782,275.384613,275.5384521,275.7692261,2321501,169.4215546
09-05-2005,278.6923218,275.615387,275.6923218,278.6923218,1896219,171.2174225
10-05-2005,278.384613,274.7692261,277.384613,275.615387,2345317,169.3270264
11-05-2005,278.5384521,274.384613,276.1538391,278.384613,1974791,171.0283813
12-05-2005,279.3076782,275.4615479,278.2307739,275.9230652,2083627,169.5161285
13-05-2005,277.4615479,273.5384521,275.9230652,274.615387,2371330,168.7127075
16-05-2005,278.8461609,275.384613,275.7692261,278.7692261,2016339,171.2646942
17-05-2005,280.5384521,277.1538391,277.6923218,280.4615479,1926756,172.3043213
18-05-2005,284.615387,280.615387,280.7692261,283.8461609,3032978,174.3837738
19-05-2005,284.384613,282.2307739,283.8461609,284,1803464,174.4782715
20-05-2005,285.1538391,283.4615479,284.2307739,284.615387,2199795,174.8562317
23-05-2005,287.2307739,283.3076782,283.3076782,286,1972139,175.7069092
24-05-2005,286.5384521,284.615387,284.7692261,285.1538391,1741519,175.1870728
25-05-2005,285.3076782,282.7692261,284.615387,283.5384521,1585610,174.1946716
26-05-2005,285.384613,283.3076782,284.7692261,284.1538391,1422642,174.5727386
27-05-2005,284.4615479,283.5384521,284,283.6923218,1106742,174.2892914
31-05-2005,283.9230652,280.4615479,283.6923218,280.615387,2626546,172.3988953
01-06-2005,284.6923218,280.615387,280.615387,284.0769348,1936766,174.5255127
02-06-2005,284.384613,283.1538391,283.384613,283.8461609,2564406,174.3837738
03-06-2005,284.3076782,281.9230652,283.0769348,282.3076782,1558531,173.4385376
06-06-2005,283.3076782,281.3076782,281.9230652,281.615387,1559740,173.0132446
07-06-2005,285.615387,282.615387,282.8461609,283.384613,2221817,174.1001434
08-06-2005,285,283.0769348,284.4615479,283.0769348,1662102,173.9111786
09-06-2005,283.384613,280.9230652,282.6923218,283,1531569,173.8638763
10-06-2005,284.2307739,279.6923218,282.9230652,281.7692261,1773941,173.1077728
13-06-2005,283.5384521,280.9230652,281.6923218,281.1538391,1824485,172.7296143
14-06-2005,282.2307739,279.6923218,280.7692261,280.0769348,1923272,172.0680389
15-06-2005,281.4615479,278.2307739,280.384613,279.384613,2339376,171.6427155
16-06-2005,280.3076782,277.384613,279,277.7692261,2087644,170.6502838
17-06-2005,281.9230652,277.615387,280.2307739,280.7692261,4583488,172.4933929
20-06-2005,280.0769348,278.5384521,279.384613,279.0769348,2092272,171.4537354
21-06-2005,280,278.0769348,279.4615479,278.0769348,2859532,170.8393402
22-06-2005,279.5384521,274.4615479,278.4615479,274.7692261,3796052,168.8072357
23-06-2005,274.0769348,265.5384521,273.0769348,266.615387,6360497,164.812912
24-06-2005,269.7692261,262.6923218,267.3076782,267.5384521,8780265,165.3835449
27-06-2005,268.1538391,266.0769348,267.0769348,266.2307739,3042377,164.5751801
28-06-2005,270.7692261,267.0769348,268,270.384613,3656549,167.1429291
29-06-2005,272.1538391,269.1538391,270.615387,269.2307739,2740348,166.4296722
30-06-2005,271.615387,265.7692261,269.2307739,266.5384521,4319328,164.7653503
01-07-2005,268.7692261,266.615387,268.0769348,267.2307739,2635490,165.1933136
05-07-2005,268.4615479,265.384613,266.384613,267.0769348,3437408,165.098175
06-07-2005,266.8461609,263.6923218,265.7692261,264,2736110,163.196106
07-07-2005,264.615387,261,262.9230652,262.9230652,3926182,162.530426
08-07-2005,270.1538391,264.2307739,264.4615479,269.1538391,3936335,166.3821411
11-07-2005,272.5384521,269.6923218,270.6923218,270.0769348,2547714,166.9527283
12-07-2005,271.0769348,268.8461609,269.615387,270,2286947,166.9052124
13-07-2005,271.5384521,269.6923218,270,270.615387,2357888,167.2855682
14-07-2005,275.2307739,271.1538391,272.2307739,274.0769348,3724448,169.4254303
15-07-2005,274.8461609,268.8461609,271.8461609,273.3076782,5893082,168.9498901
18-07-2005,273,270.384613,272.1538391,270.7692261,2263716,167.3806915
19-07-2005,272.6923218,270.0769348,272,271.7692261,2881710,167.9988861
20-07-2005,272.0769348,269.5384521,271.7692261,271.5384521,2401321,167.8562012
21-07-2005,272,269.2307739,270.615387,269.2307739,2117817,166.4296722
22-07-2005,271.0769348,268.2307739,271.0769348,269.7692261,1952522,166.7625122
25-07-2005,270.7692261,266.9230652,270.7692261,267.4615479,2357186,165.3360138
26-07-2005,270.0769348,266.8461609,267.9230652,266.9230652,2130973,165.0031128
27-07-2005,267.8461609,266.5384521,267,267.6923218,2169635,165.4786072
28-07-2005,269.615387,267.6923218,268.3076782,268.3076782,2113345,165.8589935
29-07-2005,268.615387,265.3076782,267.6923218,265.384613,2565589,164.052063
01-08-2005,266.3076782,263.1538391,265.9230652,263.4615479,2507102,162.863327
02-08-2005,265.8461609,263.0769348,263.4615479,263.4615479,2497222,162.863327
03-08-2005,264.5384521,262.2307739,263.5384521,263.1538391,2328846,162.6730957
04-08-2005,263.2307739,261.4615479,262.6923218,261.615387,2446106,161.7220764
05-08-2005,261.615387,259.615387,260.384613,260.0769348,2425904,160.7710724
08-08-2005,261.3076782,259.2307739,260.384613,259.6923218,1843491,160.5332947
09-08-2005,263.6923218,260.7692261,261.3076782,262.615387,2276755,162.3402557
10-08-2005,265.2307739,260.5384521,263.8461609,260.615387,2705183,161.1039429
11-08-2005,265.4615479,261.1538391,261.6923218,265.4615479,2761590,164.0996857
12-08-2005,265.8461609,263.2307739,264,263.4615479,2234635,162.863327
15-08-2005,263.615387,261.6923218,262.4615479,263.1538391,1778062,162.6730957
16-08-2005,263.0769348,260.5384521,262.384613,260.615387,2156544,161.1039429
17-08-2005,264.4615479,260.4615479,260.615387,262.3076782,2095067,162.1500092
18-08-2005,263.6923218,261.0769348,261.8461609,261.4615479,1773382,161.6269836
19-08-2005,263.5384521,260.4615479,262.2307739,261.1538391,1764529,161.4367981
22-08-2005,263.384613,260.1538391,262.0769348,261.3076782,1766895,161.5318604
